event,begin,end
Champions_League,2018-04-04 20:45:00,2018-04-04 22:30:00
Champions_League,2018-04-10 20:45:00,2018-04-10 22:30:00
Champions_League,2018-04-10 20:45:00,2018-04-10 22:30:00
Champions_League,2018-04-11 20:45:00,2018-04-11 22:30:00
Champions_League,2018-04-11 20:45:00,2018-04-11 22:30:00
Champions_League,2018-04-24 20:45:00,2018-04-24 22:30:00
Champions_League,2018-04-25 20:45:00,2018-04-25 22:30:00
Champions_League,2018-05-01 20:45:00,2018-05-01 22:30:00
Champions_League,2018-05-02 20:45:00,2018-05-02 22:30:00
Champions_League,2018-05-26 20:45:00,2018-05-26 22:30:00
Champions_League,2018-07-10 17:30:00,2018-07-10 19:15:00
Champions_League,2018-07-10 17:30:00,2018-07-10 19:15:00
Champions_League,2018-07-10 18:00:00,2018-07-10 19:45:00
Champions_League,2018-07-10 18:00:00,2018-07-10 19:45:00
Champions_League,2018-07-10 20:00:00,2018-07-10 21:45:00
Champions_League,2018-07-10 20:15:00,2018-07-10 22:00:00
Champions_League,2018-07-10 20:45:00,2018-07-10 22:30:00
Champions_League,2018-07-10 20:45:00,2018-07-10 22:30:00
Champions_League,2018-07-11 16:00:00,2018-07-11 17:45:00
Champions_League,2018-07-11 18:00:00,2018-07-11 19:45:00
Champions_League,2018-07-11 18:00:00,2018-07-11 19:45:00
Champions_League,2018-07-11 18:00:00,2018-07-11 19:45:00
Champions_League,2018-07-11 19:00:00,2018-07-11 20:45:00
Champions_League,2018-07-11 19:00:00,2018-07-11 20:45:00
Champions_League,2018-07-11 20:00:00,2018-07-11 21:45:00
Champions_League,2018-07-11 22:00:00,2018-07-11 23:45:00
Champions_League,2018-07-17 18:00:00,2018-07-17 19:45:00
Champions_League,2018-07-17 18:00:00,2018-07-17 19:45:00
Champions_League,2018-07-17 19:00:00,2018-07-17 20:45:00
Champions_League,2018-07-17 19:00:00,2018-07-17 20:45:00
Champions_League,2018-07-17 19:00:00,2018-07-17 20:45:00
Champions_League,2018-07-17 20:00:00,2018-07-17 21:45:00
Champions_League,2018-07-17 20:15:00,2018-07-17 22:00:00
Champions_League,2018-07-17 20:30:00,2018-07-17 22:15:00
Champions_League,2018-07-17 20:45:00,2018-07-17 22:30:00
Champions_League,2018-07-17 21:00:00,2018-07-17 22:45:00
Champions_League,2018-07-18 19:00:00,2018-07-18 20:45:00
Champions_League,2018-07-18 19:00:00,2018-07-18 20:45:00
Champions_League,2018-07-18 19:00:00,2018-07-18 20:45:00
Champions_League,2018-07-18 19:45:00,2018-07-18 21:30:00
Champions_League,2018-07-18 20:00:00,2018-07-18 21:45:00
Champions_League,2018-07-18 20:45:00,2018-07-18 22:30:00
Champions_League,2018-07-24 16:00:00,2018-07-24 17:45:00
Champions_League,2018-07-24 18:00:00,2018-07-24 19:45:00
Champions_League,2018-07-24 19:30:00,2018-07-24 21:15:00
Champions_League,2018-07-24 20:00:00,2018-07-24 21:45:00
Champions_League,2018-07-24 20:15:00,2018-07-24 22:00:00
Champions_League,2018-07-24 20:30:00,2018-07-24 22:15:00
Champions_League,2018-07-24 21:00:00,2018-07-24 22:45:00
Champions_League,2018-07-25 19:00:00,2018-07-25 20:45:00
Champions_League,2018-07-25 19:00:00,2018-07-25 20:45:00
Champions_League,2018-07-25 19:00:00,2018-07-25 20:45:00
Champions_League,2018-07-25 20:30:00,2018-07-25 22:15:00
Champions_League,2018-07-25 20:45:00,2018-07-25 22:30:00
Champions_League,2018-07-31 19:00:00,2018-07-31 20:45:00
Champions_League,2018-07-31 19:00:00,2018-07-31 20:45:00
Champions_League,2018-07-31 20:30:00,2018-07-31 22:15:00
Champions_League,2018-08-01 18:00:00,2018-08-01 19:45:00
Champions_League,2018-08-01 19:00:00,2018-08-01 20:45:00
Champions_League,2018-08-01 19:00:00,2018-08-01 20:45:00
Champions_League,2018-08-01 19:00:00,2018-08-01 20:45:00
Champions_League,2018-08-01 19:30:00,2018-08-01 21:15:00
Champions_League,2018-08-01 20:00:00,2018-08-01 21:45:00
Champions_League,2018-08-01 20:00:00,2018-08-01 21:45:00
Champions_League,2018-08-01 20:30:00,2018-08-01 22:15:00
Champions_League,2018-08-01 20:45:00,2018-08-01 22:30:00
Champions_League,2018-08-07 16:00:00,2018-08-07 17:45:00
Champions_League,2018-08-07 19:00:00,2018-08-07 20:45:00
Champions_League,2018-08-07 19:15:00,2018-08-07 21:00:00
Champions_League,2018-08-07 19:30:00,2018-08-07 21:15:00
Champions_League,2018-08-07 20:00:00,2018-08-07 21:45:00
Champions_League,2018-08-07 20:30:00,2018-08-07 22:15:00
Champions_League,2018-08-07 21:00:00,2018-08-07 22:45:00
Champions_League,2018-08-08 19:00:00,2018-08-08 20:45:00
Champions_League,2018-08-08 19:00:00,2018-08-08 20:45:00
Champions_League,2018-08-08 20:45:00,2018-08-08 22:30:00
Champions_League,2018-08-14 18:30:00,2018-08-14 20:15:00
Champions_League,2018-08-14 19:00:00,2018-08-14 20:45:00
Champions_League,2018-08-14 19:30:00,2018-08-14 21:15:00
Champions_League,2018-08-14 20:00:00,2018-08-14 21:45:00
Champions_League,2018-08-14 20:00:00,2018-08-14 21:45:00
Champions_League,2018-08-14 20:00:00,2018-08-14 21:45:00
Champions_League,2018-08-14 20:00:00,2018-08-14 21:45:00
Champions_League,2018-08-14 20:15:00,2018-08-14 22:00:00
Champions_League,2018-08-14 20:30:00,2018-08-14 22:15:00
Champions_League,2018-08-14 20:30:00,2018-08-14 22:15:00
Champions_League,2018-08-21 21:00:00,2018-08-21 22:45:00
Champions_League,2018-08-21 21:00:00,2018-08-21 22:45:00
Champions_League,2018-08-21 21:00:00,2018-08-21 22:45:00
Champions_League,2018-08-22 21:00:00,2018-08-22 22:45:00
Champions_League,2018-08-22 21:00:00,2018-08-22 22:45:00
Champions_League,2018-08-22 21:00:00,2018-08-22 22:45:00
Champions_League,2018-08-28 21:00:00,2018-08-28 22:45:00
Champions_League,2018-08-28 21:00:00,2018-08-28 22:45:00
Champions_League,2018-08-28 21:00:00,2018-08-28 22:45:00
Champions_League,2018-08-29 21:00:00,2018-08-29 22:45:00
Champions_League,2018-08-29 21:00:00,2018-08-29 22:45:00
Champions_League,2018-08-29 21:00:00,2018-08-29 22:45:00
Champions_League,2018-09-18 18:55:00,2018-09-18 20:40:00
Champions_League,2018-09-18 18:55:00,2018-09-18 20:40:00
Champions_League,2018-09-18 21:00:00,2018-09-18 22:45:00
Champions_League,2018-09-18 21:00:00,2018-09-18 22:45:00
Champions_League,2018-09-18 21:00:00,2018-09-18 22:45:00
Champions_League,2018-09-18 21:00:00,2018-09-18 22:45:00
Champions_League,2018-09-18 21:00:00,2018-09-18 22:45:00
Champions_League,2018-09-18 21:00:00,2018-09-18 22:45:00
Champions_League,2018-09-19 18:55:00,2018-09-19 20:40:00
Champions_League,2018-09-19 18:55:00,2018-09-19 20:40:00
Champions_League,2018-09-19 21:00:00,2018-09-19 22:45:00
Champions_League,2018-09-19 21:00:00,2018-09-19 22:45:00
Champions_League,2018-09-19 21:00:00,2018-09-19 22:45:00
Champions_League,2018-09-19 21:00:00,2018-09-19 22:45:00
Champions_League,2018-09-19 21:00:00,2018-09-19 22:45:00
Champions_League,2018-09-19 21:00:00,2018-09-19 22:45:00
Champions_League,2018-10-02 18:55:00,2018-10-02 20:40:00
Champions_League,2018-10-02 18:55:00,2018-10-02 20:40:00
Champions_League,2018-10-02 21:00:00,2018-10-02 22:45:00
Champions_League,2018-10-02 21:00:00,2018-10-02 22:45:00
Champions_League,2018-10-02 21:00:00,2018-10-02 22:45:00
Champions_League,2018-10-02 21:00:00,2018-10-02 22:45:00
Champions_League,2018-10-02 21:00:00,2018-10-02 22:45:00
Champions_League,2018-10-02 21:00:00,2018-10-02 22:45:00
Champions_League,2018-10-03 18:55:00,2018-10-03 20:40:00
Champions_League,2018-10-03 18:55:00,2018-10-03 20:40:00
Champions_League,2018-10-03 21:00:00,2018-10-03 22:45:00
Champions_League,2018-10-03 21:00:00,2018-10-03 22:45:00
Champions_League,2018-10-03 21:00:00,2018-10-03 22:45:00
Champions_League,2018-10-03 21:00:00,2018-10-03 22:45:00
Champions_League,2018-10-03 21:00:00,2018-10-03 22:45:00
Champions_League,2018-10-03 21:00:00,2018-10-03 22:45:00
Champions_League,2018-10-23 18:55:00,2018-10-23 20:40:00
Champions_League,2018-10-23 18:55:00,2018-10-23 20:40:00
Champions_League,2018-10-23 21:00:00,2018-10-23 22:45:00
Champions_League,2018-10-23 21:00:00,2018-10-23 22:45:00
Champions_League,2018-10-23 21:00:00,2018-10-23 22:45:00
Champions_League,2018-10-23 21:00:00,2018-10-23 22:45:00
Champions_League,2018-10-23 21:00:00,2018-10-23 22:45:00
Champions_League,2018-10-23 21:00:00,2018-10-23 22:45:00
Champions_League,2018-10-24 18:55:00,2018-10-24 20:40:00
Champions_League,2018-10-24 18:55:00,2018-10-24 20:40:00
Champions_League,2018-10-24 21:00:00,2018-10-24 22:45:00
Champions_League,2018-10-24 21:00:00,2018-10-24 22:45:00
Champions_League,2018-10-24 21:00:00,2018-10-24 22:45:00
Champions_League,2018-10-24 21:00:00,2018-10-24 22:45:00
Champions_League,2018-10-24 21:00:00,2018-10-24 22:45:00
Champions_League,2018-10-24 21:00:00,2018-10-24 22:45:00
Champions_League,2018-11-06 18:55:00,2018-11-06 20:40:00
Champions_League,2018-11-06 18:55:00,2018-11-06 20:40:00
Champions_League,2018-11-06 21:00:00,2018-11-06 22:45:00
Champions_League,2018-11-06 21:00:00,2018-11-06 22:45:00
Champions_League,2018-11-06 21:00:00,2018-11-06 22:45:00
Champions_League,2018-11-06 21:00:00,2018-11-06 22:45:00
Champions_League,2018-11-06 21:00:00,2018-11-06 22:45:00
Champions_League,2018-11-06 21:00:00,2018-11-06 22:45:00
Champions_League,2018-11-07 18:55:00,2018-11-07 20:40:00
Champions_League,2018-11-07 18:55:00,2018-11-07 20:40:00
Champions_League,2018-11-07 21:00:00,2018-11-07 22:45:00
Champions_League,2018-11-07 21:00:00,2018-11-07 22:45:00
Champions_League,2018-11-07 21:00:00,2018-11-07 22:45:00
Champions_League,2018-11-07 21:00:00,2018-11-07 22:45:00
Champions_League,2018-11-07 21:00:00,2018-11-07 22:45:00
Champions_League,2018-11-07 21:00:00,2018-11-07 22:45:00
Champions_League,2018-11-27 18:55:00,2018-11-27 20:40:00
Champions_League,2018-11-27 18:55:00,2018-11-27 20:40:00
Champions_League,2018-11-27 21:00:00,2018-11-27 22:45:00
Champions_League,2018-11-27 21:00:00,2018-11-27 22:45:00
Champions_League,2018-11-27 21:00:00,2018-11-27 22:45:00
Champions_League,2018-11-27 21:00:00,2018-11-27 22:45:00
Champions_League,2018-11-27 21:00:00,2018-11-27 22:45:00
Champions_League,2018-11-27 21:00:00,2018-11-27 22:45:00
Champions_League,2018-11-28 18:55:00,2018-11-28 20:40:00
Champions_League,2018-11-28 18:55:00,2018-11-28 20:40:00
Champions_League,2018-11-28 21:00:00,2018-11-28 22:45:00
Champions_League,2018-11-28 21:00:00,2018-11-28 22:45:00
Champions_League,2018-11-28 21:00:00,2018-11-28 22:45:00
Champions_League,2018-11-28 21:00:00,2018-11-28 22:45:00
Champions_League,2018-11-28 21:00:00,2018-11-28 22:45:00
Champions_League,2018-11-28 21:00:00,2018-11-28 22:45:00
Champions_League,2018-12-11 18:55:00,2018-12-11 20:40:00
Champions_League,2018-12-11 18:55:00,2018-12-11 20:40:00
Champions_League,2018-12-11 21:00:00,2018-12-11 22:45:00
Champions_League,2018-12-11 21:00:00,2018-12-11 22:45:00
Champions_League,2018-12-11 21:00:00,2018-12-11 22:45:00
Champions_League,2018-12-11 21:00:00,2018-12-11 22:45:00
Champions_League,2018-12-11 21:00:00,2018-12-11 22:45:00
Champions_League,2018-12-11 21:00:00,2018-12-11 22:45:00
Champions_League,2018-12-12 18:55:00,2018-12-12 20:40:00
Champions_League,2018-12-12 18:55:00,2018-12-12 20:40:00
Champions_League,2018-12-12 21:00:00,2018-12-12 22:45:00
Champions_League,2018-12-12 21:00:00,2018-12-12 22:45:00
Champions_League,2018-12-12 21:00:00,2018-12-12 22:45:00
Champions_League,2018-12-12 21:00:00,2018-12-12 22:45:00
Champions_League,2018-12-12 21:00:00,2018-12-12 22:45:00
Champions_League,2018-12-12 21:00:00,2018-12-12 22:45:00
Champions_League,2019-02-12 21:00:00,2019-02-12 22:45:00
Champions_League,2019-02-12 21:00:00,2019-02-12 22:45:00
Champions_League,2019-02-13 21:00:00,2019-02-13 22:45:00
Champions_League,2019-02-13 21:00:00,2019-02-13 22:45:00
Champions_League,2019-02-19 21:00:00,2019-02-19 22:45:00
Champions_League,2019-02-19 21:00:00,2019-02-19 22:45:00
Champions_League,2019-02-20 21:00:00,2019-02-20 22:45:00
Champions_League,2019-02-20 21:00:00,2019-02-20 22:45:00
Champions_League,2019-03-05 21:00:00,2019-03-05 22:45:00
Champions_League,2019-03-05 21:00:00,2019-03-05 22:45:00
Champions_League,2019-03-06 21:00:00,2019-03-06 22:45:00
Champions_League,2019-03-06 21:00:00,2019-03-06 22:45:00
Champions_League,2019-03-12 21:00:00,2019-03-12 22:45:00
Champions_League,2019-03-12 21:00:00,2019-03-12 22:45:00
Champions_League,2019-03-13 21:00:00,2019-03-13 22:45:00
Champions_League,2019-03-13 21:00:00,2019-03-13 22:45:00
Champions_League,2019-04-09 21:00:00,2019-04-09 22:45:00
Champions_League,2019-04-09 21:00:00,2019-04-09 22:45:00
Champions_League,2019-04-10 21:00:00,2019-04-10 22:45:00
Champions_League,2019-04-10 21:00:00,2019-04-10 22:45:00
Champions_League,2019-04-16 21:00:00,2019-04-16 22:45:00
Champions_League,2019-04-16 21:00:00,2019-04-16 22:45:00
Champions_League,2019-04-17 21:00:00,2019-04-17 22:45:00
Champions_League,2019-04-17 21:00:00,2019-04-17 22:45:00
Champions_League,2019-04-30 21:00:00,2019-04-30 22:45:00
Champions_League,2019-05-01 21:00:00,2019-05-01 22:45:00
Champions_League,2019-05-07 21:00:00,2019-05-07 22:45:00
Champions_League,2019-05-08 21:00:00,2019-05-08 22:45:00
Champions_League,2019-06-01 21:00:00,2019-06-01 22:45:00
Champions_League,2019-07-09 15:00:00,2019-07-09 16:45:00
Champions_League,2019-07-09 16:00:00,2019-07-09 17:45:00
Champions_League,2019-07-09 18:00:00,2019-07-09 19:45:00
Champions_League,2019-07-09 18:00:00,2019-07-09 19:45:00
Champions_League,2019-07-09 19:45:00,2019-07-09 21:30:00
Champions_League,2019-07-09 20:00:00,2019-07-09 21:45:00
Champions_League,2019-07-09 20:00:00,2019-07-09 21:45:00
Champions_League,2019-07-09 20:00:00,2019-07-09 21:45:00
Champions_League,2019-07-10 17:30:00,2019-07-10 19:15:00
Champions_League,2019-07-10 17:30:00,2019-07-10 19:15:00
Champions_League,2019-07-10 19:00:00,2019-07-10 20:45:00
Champions_League,2019-07-10 19:00:00,2019-07-10 20:45:00
Champions_League,2019-07-10 20:00:00,2019-07-10 21:45:00
Champions_League,2019-07-10 20:15:00,2019-07-10 22:00:00
Champions_League,2019-07-10 20:45:00,2019-07-10 22:30:00
Champions_League,2019-07-10 20:45:00,2019-07-10 22:30:00
Champions_League,2019-07-10 22:00:00,2019-07-10 23:45:00
Champions_League,2019-07-16 17:00:00,2019-07-16 18:45:00
Champions_League,2019-07-16 19:30:00,2019-07-16 21:15:00
Champions_League,2019-07-16 20:00:00,2019-07-16 21:45:00
Champions_League,2019-07-16 20:00:00,2019-07-16 21:45:00
Champions_League,2019-07-16 20:45:00,2019-07-16 22:30:00
Champions_League,2019-07-16 20:45:00,2019-07-16 22:30:00
Champions_League,2019-07-17 18:30:00,2019-07-17 20:15:00
Champions_League,2019-07-17 19:00:00,2019-07-17 20:45:00
Champions_League,2019-07-17 19:00:00,2019-07-17 20:45:00
Champions_League,2019-07-17 19:00:00,2019-07-17 20:45:00
Champions_League,2019-07-17 19:00:00,2019-07-17 20:45:00
Champions_League,2019-07-17 19:30:00,2019-07-17 21:15:00
Champions_League,2019-07-17 20:00:00,2019-07-17 21:45:00
Champions_League,2019-07-17 20:00:00,2019-07-17 21:45:00
Champions_League,2019-07-17 20:15:00,2019-07-17 22:00:00
Champions_League,2019-07-17 20:15:00,2019-07-17 22:00:00
Champions_League,2019-07-17 20:45:00,2019-07-17 22:30:00
Champions_League,2019-07-23 19:00:00,2019-07-23 20:45:00
Champions_League,2019-07-23 19:30:00,2019-07-23 21:15:00
Champions_League,2019-07-23 20:00:00,2019-07-23 21:45:00
Champions_League,2019-07-23 20:00:00,2019-07-23 21:45:00
Champions_League,2019-07-23 20:15:00,2019-07-23 22:00:00
Champions_League,2019-07-24 19:00:00,2019-07-24 20:45:00
Champions_League,2019-07-24 20:00:00,2019-07-24 21:45:00
Champions_League,2019-07-24 20:00:00,2019-07-24 21:45:00
Champions_League,2019-07-24 20:15:00,2019-07-24 22:00:00
Champions_League,2019-07-24 20:45:00,2019-07-24 22:30:00
Champions_League,2019-07-24 20:45:00,2019-07-24 22:30:00
Champions_League,2019-07-24 20:45:00,2019-07-24 22:30:00
Champions_League,2019-07-30 19:00:00,2019-07-30 20:45:00
Champions_League,2019-07-30 19:00:00,2019-07-30 20:45:00
Champions_League,2019-07-30 19:00:00,2019-07-30 20:45:00
Champions_League,2019-07-30 20:00:00,2019-07-30 21:45:00
Champions_League,2019-07-30 20:00:00,2019-07-30 21:45:00
Champions_League,2019-07-30 20:00:00,2019-07-30 21:45:00
Champions_League,2019-07-30 20:30:00,2019-07-30 22:15:00
Champions_League,2019-07-31 18:00:00,2019-07-31 19:45:00
Champions_League,2019-07-31 19:00:00,2019-07-31 20:45:00
Champions_League,2019-07-31 19:00:00,2019-07-31 20:45:00
Champions_League,2019-07-31 19:00:00,2019-07-31 20:45:00
Champions_League,2019-07-31 19:45:00,2019-07-31 21:30:00
Champions_League,2019-08-06 19:00:00,2019-08-06 20:45:00
Champions_League,2019-08-06 19:00:00,2019-08-06 20:45:00
Champions_League,2019-08-06 20:00:00,2019-08-06 21:45:00
Champions_League,2019-08-06 20:30:00,2019-08-06 22:15:00
Champions_League,2019-08-06 20:30:00,2019-08-06 22:15:00
Champions_League,2019-08-06 20:45:00,2019-08-06 22:30:00
Champions_League,2019-08-07 19:00:00,2019-08-07 20:45:00
Champions_League,2019-08-07 19:45:00,2019-08-07 21:30:00
Champions_League,2019-08-07 20:00:00,2019-08-07 21:45:00
Champions_League,2019-08-07 20:00:00,2019-08-07 21:45:00
Champions_League,2019-08-07 20:15:00,2019-08-07 22:00:00
Champions_League,2019-08-13 18:30:00,2019-08-13 20:15:00
Champions_League,2019-08-13 19:00:00,2019-08-13 20:45:00
Champions_League,2019-08-13 19:30:00,2019-08-13 21:15:00
Champions_League,2019-08-13 19:30:00,2019-08-13 21:15:00
Champions_League,2019-08-13 20:00:00,2019-08-13 21:45:00
Champions_League,2019-08-13 20:00:00,2019-08-13 21:45:00
Champions_League,2019-08-13 20:30:00,2019-08-13 22:15:00
Champions_League,2019-08-13 20:30:00,2019-08-13 22:15:00
Champions_League,2019-08-13 20:30:00,2019-08-13 22:15:00
Champions_League,2019-08-13 20:45:00,2019-08-13 22:30:00
Champions_League,2019-08-13 21:00:00,2019-08-13 22:45:00
Champions_League,2019-08-20 21:00:00,2019-08-20 22:45:00
Champions_League,2019-08-20 21:00:00,2019-08-20 22:45:00
Champions_League,2019-08-20 21:00:00,2019-08-20 22:45:00
Champions_League,2019-08-21 21:00:00,2019-08-21 22:45:00
Champions_League,2019-08-21 21:00:00,2019-08-21 22:45:00
Champions_League,2019-08-21 21:00:00,2019-08-21 22:45:00
Champions_League,2019-08-27 21:00:00,2019-08-27 22:45:00
Champions_League,2019-08-27 21:00:00,2019-08-27 22:45:00
Champions_League,2019-08-27 21:00:00,2019-08-27 22:45:00
Champions_League,2019-08-28 21:00:00,2019-08-28 22:45:00
Champions_League,2019-08-28 21:00:00,2019-08-28 22:45:00
Champions_League,2019-08-28 21:00:00,2019-08-28 22:45:00
Champions_League,2019-09-17 18:55:00,2019-09-17 20:40:00
Champions_League,2019-09-17 18:55:00,2019-09-17 20:40:00
Champions_League,2019-09-17 21:00:00,2019-09-17 22:45:00
Champions_League,2019-09-17 21:00:00,2019-09-17 22:45:00
Champions_League,2019-09-17 21:00:00,2019-09-17 22:45:00
Champions_League,2019-09-17 21:00:00,2019-09-17 22:45:00
Champions_League,2019-09-17 21:00:00,2019-09-17 22:45:00
Champions_League,2019-09-17 21:00:00,2019-09-17 22:45:00
Champions_League,2019-09-18 18:55:00,2019-09-18 20:40:00
Champions_League,2019-09-18 18:55:00,2019-09-18 20:40:00
Champions_League,2019-09-18 21:00:00,2019-09-18 22:45:00
Champions_League,2019-09-18 21:00:00,2019-09-18 22:45:00
Champions_League,2019-09-18 21:00:00,2019-09-18 22:45:00
Champions_League,2019-09-18 21:00:00,2019-09-18 22:45:00
Champions_League,2019-09-18 21:00:00,2019-09-18 22:45:00
Champions_League,2019-09-18 21:00:00,2019-09-18 22:45:00
Champions_League,2019-10-01 18:55:00,2019-10-01 20:40:00
Champions_League,2019-10-01 18:55:00,2019-10-01 20:40:00
Champions_League,2019-10-01 21:00:00,2019-10-01 22:45:00
Champions_League,2019-10-01 21:00:00,2019-10-01 22:45:00
Champions_League,2019-10-01 21:00:00,2019-10-01 22:45:00
Champions_League,2019-10-01 21:00:00,2019-10-01 22:45:00
Champions_League,2019-10-01 21:00:00,2019-10-01 22:45:00
Champions_League,2019-10-01 21:00:00,2019-10-01 22:45:00
Champions_League,2019-10-02 18:55:00,2019-10-02 20:40:00
Champions_League,2019-10-02 18:55:00,2019-10-02 20:40:00
Champions_League,2019-10-02 21:00:00,2019-10-02 22:45:00
Champions_League,2019-10-02 21:00:00,2019-10-02 22:45:00
Champions_League,2019-10-02 21:00:00,2019-10-02 22:45:00
Champions_League,2019-10-02 21:00:00,2019-10-02 22:45:00
Champions_League,2019-10-02 21:00:00,2019-10-02 22:45:00
Champions_League,2019-10-02 21:00:00,2019-10-02 22:45:00
Champions_League,2019-10-22 18:55:00,2019-10-22 20:40:00
Champions_League,2019-10-22 18:55:00,2019-10-22 20:40:00
