event,begin,end
Champions_League,2021-08-18 21:00:00,2021-08-18 22:45:00
Champions_League,2021-08-24 21:00:00,2021-08-24 22:45:00
Champions_League,2021-08-24 21:00:00,2021-08-24 22:45:00
Champions_League,2021-08-24 21:00:00,2021-08-24 22:45:00
Champions_League,2021-08-25 21:00:00,2021-08-25 22:45:00
Champions_League,2021-08-25 21:00:00,2021-08-25 22:45:00
Champions_League,2021-08-25 21:00:00,2021-08-25 22:45:00
Champions_League,2021-09-14 18:45:00,2021-09-14 20:30:00
Champions_League,2021-09-14 18:45:00,2021-09-14 20:30:00
Champions_League,2021-09-14 21:00:00,2021-09-14 22:45:00
Champions_League,2021-09-14 21:00:00,2021-09-14 22:45:00
Champions_League,2021-09-14 21:00:00,2021-09-14 22:45:00
Champions_League,2021-09-14 21:00:00,2021-09-14 22:45:00
Champions_League,2021-09-14 21:00:00,2021-09-14 22:45:00
Champions_League,2021-09-14 21:00:00,2021-09-14 22:45:00
Champions_League,2021-09-15 18:45:00,2021-09-15 20:30:00
Champions_League,2021-09-15 18:45:00,2021-09-15 20:30:00
Champions_League,2021-09-15 21:00:00,2021-09-15 22:45:00
Champions_League,2021-09-15 21:00:00,2021-09-15 22:45:00
Champions_League,2021-09-15 21:00:00,2021-09-15 22:45:00
Champions_League,2021-09-15 21:00:00,2021-09-15 22:45:00
Champions_League,2021-09-15 21:00:00,2021-09-15 22:45:00
Champions_League,2021-09-15 21:00:00,2021-09-15 22:45:00
Champions_League,2021-09-28 18:45:00,2021-09-28 20:30:00
Champions_League,2021-09-28 18:45:00,2021-09-28 20:30:00
Champions_League,2021-09-28 21:00:00,2021-09-28 22:45:00
Champions_League,2021-09-28 21:00:00,2021-09-28 22:45:00
Champions_League,2021-09-28 21:00:00,2021-09-28 22:45:00
Champions_League,2021-09-28 21:00:00,2021-09-28 22:45:00
Champions_League,2021-09-28 21:00:00,2021-09-28 22:45:00
Champions_League,2021-09-28 21:00:00,2021-09-28 22:45:00
Champions_League,2021-09-29 18:45:00,2021-09-29 20:30:00
Champions_League,2021-09-29 18:45:00,2021-09-29 20:30:00
Champions_League,2021-09-29 21:00:00,2021-09-29 22:45:00
Champions_League,2021-09-29 21:00:00,2021-09-29 22:45:00
Champions_League,2021-09-29 21:00:00,2021-09-29 22:45:00
Champions_League,2021-09-29 21:00:00,2021-09-29 22:45:00
Champions_League,2021-09-29 21:00:00,2021-09-29 22:45:00
Champions_League,2021-09-29 21:00:00,2021-09-29 22:45:00
Champions_League,2021-10-19 18:45:00,2021-10-19 20:30:00
Champions_League,2021-10-19 18:45:00,2021-10-19 20:30:00
Champions_League,2021-10-19 21:00:00,2021-10-19 22:45:00
Champions_League,2021-10-19 21:00:00,2021-10-19 22:45:00
Champions_League,2021-10-19 21:00:00,2021-10-19 22:45:00
Champions_League,2021-10-19 21:00:00,2021-10-19 22:45:00
Champions_League,2021-10-19 21:00:00,2021-10-19 22:45:00
Champions_League,2021-10-19 21:00:00,2021-10-19 22:45:00
Champions_League,2021-10-20 18:45:00,2021-10-20 20:30:00
Champions_League,2021-10-20 18:45:00,2021-10-20 20:30:00
Champions_League,2021-10-20 21:00:00,2021-10-20 22:45:00
Champions_League,2021-10-20 21:00:00,2021-10-20 22:45:00
Champions_League,2021-10-20 21:00:00,2021-10-20 22:45:00
Champions_League,2021-10-20 21:00:00,2021-10-20 22:45:00
Champions_League,2021-10-20 21:00:00,2021-10-20 22:45:00
Champions_League,2021-10-20 21:00:00,2021-10-20 22:45:00
Champions_League,2021-11-02 18:45:00,2021-11-02 20:30:00
Champions_League,2021-11-02 18:45:00,2021-11-02 20:30:00
Champions_League,2021-11-02 21:00:00,2021-11-02 22:45:00
Champions_League,2021-11-02 21:00:00,2021-11-02 22:45:00
Champions_League,2021-11-02 21:00:00,2021-11-02 22:45:00
Champions_League,2021-11-02 21:00:00,2021-11-02 22:45:00
Champions_League,2021-11-02 21:00:00,2021-11-02 22:45:00
Champions_League,2021-11-02 21:00:00,2021-11-02 22:45:00
Champions_League,2021-11-03 18:45:00,2021-11-03 20:30:00
Champions_League,2021-11-03 18:45:00,2021-11-03 20:30:00
Champions_League,2021-11-03 21:00:00,2021-11-03 22:45:00
Champions_League,2021-11-03 21:00:00,2021-11-03 22:45:00
Champions_League,2021-11-03 21:00:00,2021-11-03 22:45:00
Champions_League,2021-11-03 21:00:00,2021-11-03 22:45:00
Champions_League,2021-11-03 21:00:00,2021-11-03 22:45:00
Champions_League,2021-11-03 21:00:00,2021-11-03 22:45:00
Champions_League,2021-11-23 18:45:00,2021-11-23 20:30:00
Champions_League,2021-11-23 18:45:00,2021-11-23 20:30:00
Champions_League,2021-11-23 21:00:00,2021-11-23 22:45:00
Champions_League,2021-11-23 21:00:00,2021-11-23 22:45:00
Champions_League,2021-11-23 21:00:00,2021-11-23 22:45:00
Champions_League,2021-11-23 21:00:00,2021-11-23 22:45:00
Champions_League,2021-11-23 21:00:00,2021-11-23 22:45:00
Champions_League,2021-11-23 21:00:00,2021-11-23 22:45:00
Champions_League,2021-11-24 18:45:00,2021-11-24 20:30:00
Champions_League,2021-11-24 18:45:00,2021-11-24 20:30:00
Champions_League,2021-11-24 21:00:00,2021-11-24 22:45:00
Champions_League,2021-11-24 21:00:00,2021-11-24 22:45:00
Champions_League,2021-11-24 21:00:00,2021-11-24 22:45:00
Champions_League,2021-11-24 21:00:00,2021-11-24 22:45:00
Champions_League,2021-11-24 21:00:00,2021-11-24 22:45:00
Champions_League,2021-11-24 21:00:00,2021-11-24 22:45:00
Champions_League,2021-12-07 18:45:00,2021-12-07 20:30:00
Champions_League,2021-12-07 18:45:00,2021-12-07 20:30:00
Champions_League,2021-12-07 21:00:00,2021-12-07 22:45:00
Champions_League,2021-12-07 21:00:00,2021-12-07 22:45:00
Champions_League,2021-12-07 21:00:00,2021-12-07 22:45:00
Champions_League,2021-12-07 21:00:00,2021-12-07 22:45:00
Champions_League,2021-12-07 21:00:00,2021-12-07 22:45:00
Champions_League,2021-12-07 21:00:00,2021-12-07 22:45:00
Champions_League,2021-12-08 18:45:00,2021-12-08 20:30:00
Champions_League,2021-12-08 18:45:00,2021-12-08 20:30:00
Champions_League,2021-12-08 21:00:00,2021-12-08 22:45:00
Champions_League,2021-12-08 21:00:00,2021-12-08 22:45:00
Champions_League,2021-12-08 21:00:00,2021-12-08 22:45:00
Champions_League,2021-12-08 21:00:00,2021-12-08 22:45:00
Champions_League,2021-12-08 21:00:00,2021-12-08 22:45:00
Champions_League,2021-12-09 19:00:00,2021-12-09 20:45:00
Champions_League,2022-02-15 21:00:00,2022-02-15 22:45:00
Champions_League,2022-02-15 21:00:00,2022-02-15 22:45:00
Champions_League,2022-02-16 21:00:00,2022-02-16 22:45:00
Champions_League,2022-02-16 21:00:00,2022-02-16 22:45:00
Champions_League,2022-02-22 21:00:00,2022-02-22 22:45:00
Champions_League,2022-02-22 21:00:00,2022-02-22 22:45:00
Champions_League,2022-02-23 21:00:00,2022-02-23 22:45:00
Champions_League,2022-02-23 21:00:00,2022-02-23 22:45:00
Champions_League,2022-03-08 21:00:00,2022-03-08 22:45:00
Champions_League,2022-03-08 21:00:00,2022-03-08 22:45:00
Champions_League,2022-03-09 21:00:00,2022-03-09 22:45:00
Champions_League,2022-03-09 21:00:00,2022-03-09 22:45:00
Champions_League,2022-03-15 21:00:00,2022-03-15 22:45:00
Champions_League,2022-03-15 21:00:00,2022-03-15 22:45:00
Champions_League,2022-03-16 21:00:00,2022-03-16 22:45:00
Champions_League,2022-03-16 21:00:00,2022-03-16 22:45:00
Champions_League,2022-04-05 21:00:00,2022-04-05 22:45:00
Champions_League,2022-04-05 21:00:00,2022-04-05 22:45:00
Champions_League,2022-04-06 21:00:00,2022-04-06 22:45:00
Champions_League,2022-04-06 21:00:00,2022-04-06 22:45:00
Champions_League,2022-04-12 21:00:00,2022-04-12 22:45:00
Champions_League,2022-04-12 21:00:00,2022-04-12 22:45:00
Champions_League,2022-04-13 21:00:00,2022-04-13 22:45:00
Champions_League,2022-04-13 21:00:00,2022-04-13 22:45:00
Champions_League,2022-04-26 21:00:00,2022-04-26 22:45:00
Champions_League,2022-04-27 21:00:00,2022-04-27 22:45:00
Champions_League,2022-05-03 21:00:00,2022-05-03 22:45:00
Champions_League,2022-05-04 21:00:00,2022-05-04 22:45:00
Champions_League,2022-05-28 21:36:00,2022-05-28 23:21:00
Champions_League,2022-07-05 18:00:00,2022-07-05 19:45:00
Champions_League,2022-07-05 19:00:00,2022-07-05 20:45:00
Champions_League,2022-07-05 19:00:00,2022-07-05 20:45:00
Champions_League,2022-07-05 19:45:00,2022-07-05 21:30:00
Champions_League,2022-07-05 20:00:00,2022-07-05 21:45:00
Champions_League,2022-07-05 20:00:00,2022-07-05 21:45:00
Champions_League,2022-07-05 20:00:00,2022-07-05 21:45:00
Champions_League,2022-07-05 20:30:00,2022-07-05 22:15:00
Champions_League,2022-07-05 20:45:00,2022-07-05 22:30:00
Champions_League,2022-07-06 16:00:00,2022-07-06 17:45:00
Champions_League,2022-07-06 18:00:00,2022-07-06 19:45:00
Champions_League,2022-07-06 18:00:00,2022-07-06 19:45:00
Champions_League,2022-07-06 19:30:00,2022-07-06 21:15:00
Champions_League,2022-07-06 20:00:00,2022-07-06 21:45:00
Champions_League,2022-07-06 20:15:00,2022-07-06 22:00:00
Champions_League,2022-07-06 20:30:00,2022-07-06 22:15:00
Champions_League,2022-07-12 02:00:00,2022-07-13 02:00:00
Champions_League,2022-07-12 17:30:00,2022-07-12 19:15:00
Champions_League,2022-07-12 18:00:00,2022-07-12 19:45:00
Champions_League,2022-07-12 18:00:00,2022-07-12 19:45:00
Champions_League,2022-07-12 18:00:00,2022-07-12 19:45:00
Champions_League,2022-07-12 19:00:00,2022-07-12 20:45:00
Champions_League,2022-07-12 20:00:00,2022-07-12 21:45:00
Champions_League,2022-07-12 20:00:00,2022-07-12 21:45:00
Champions_League,2022-07-12 21:00:00,2022-07-12 22:45:00
Champions_League,2022-07-12 21:30:00,2022-07-12 23:15:00
Champions_League,2022-07-13 19:00:00,2022-07-13 20:45:00
Champions_League,2022-07-13 19:00:00,2022-07-13 20:45:00
Champions_League,2022-07-13 19:00:00,2022-07-13 20:45:00
Champions_League,2022-07-13 20:00:00,2022-07-13 21:45:00
Champions_League,2022-07-13 20:30:00,2022-07-13 22:15:00
Champions_League,2022-07-13 20:45:00,2022-07-13 22:30:00
Champions_League,2022-07-19 02:00:00,2022-07-20 02:00:00
Champions_League,2022-07-18 21:00:00,2022-07-18 23:00:00
Champions_League,2022-07-19 02:00:00,2022-07-20 02:00:00
Champions_League,2022-07-19 02:00:00,2022-07-20 02:00:00
Champions_League,2022-07-19 18:00:00,2022-07-19 19:45:00
Champions_League,2022-07-19 18:00:00,2022-07-19 19:45:00
Champions_League,2022-07-19 18:00:00,2022-07-19 19:45:00
Champions_League,2022-07-19 19:45:00,2022-07-19 21:30:00
Champions_League,2022-07-19 19:45:00,2022-07-19 21:30:00
Champions_League,2022-07-19 20:45:00,2022-07-19 22:30:00
Champions_League,2022-07-19 21:00:00,2022-07-19 22:45:00
Champions_League,2022-07-20 18:00:00,2022-07-20 19:45:00
Champions_League,2022-07-20 19:00:00,2022-07-20 20:45:00
Champions_League,2022-07-20 20:00:00,2022-07-20 21:45:00
Champions_League,2022-07-20 20:00:00,2022-07-20 21:45:00
Champions_League,2022-07-20 20:15:00,2022-07-20 22:00:00
Champions_League,2022-07-26 17:30:00,2022-07-26 19:15:00
Champions_League,2022-07-26 19:00:00,2022-07-26 20:45:00
Champions_League,2022-07-26 19:00:00,2022-07-26 20:45:00
Champions_League,2022-07-26 19:30:00,2022-07-26 21:15:00
Champions_League,2022-07-26 21:00:00,2022-07-26 22:45:00
Champions_League,2022-07-26 21:00:00,2022-07-26 22:45:00
Champions_League,2022-07-27 18:00:00,2022-07-27 19:45:00
Champions_League,2022-07-27 19:00:00,2022-07-27 20:45:00
Champions_League,2022-07-27 19:00:00,2022-07-27 20:45:00
Champions_League,2022-07-27 19:00:00,2022-07-27 20:45:00
Champions_League,2022-07-27 20:30:00,2022-07-27 22:15:00
Champions_League,2022-07-27 21:00:00,2022-07-27 22:45:00
Champions_League,2022-08-02 19:00:00,2022-08-02 20:45:00
Champions_League,2022-08-02 19:45:00,2022-08-02 21:30:00
Champions_League,2022-08-02 20:00:00,2022-08-02 21:45:00
Champions_League,2022-08-02 20:45:00,2022-08-02 22:30:00
Champions_League,2022-08-02 21:00:00,2022-08-02 22:45:00
Champions_League,2022-08-03 18:00:00,2022-08-03 19:45:00
Champions_League,2022-08-03 18:00:00,2022-08-03 19:45:00
Champions_League,2022-08-03 19:00:00,2022-08-03 20:45:00
Champions_League,2022-08-03 20:00:00,2022-08-03 21:45:00
Champions_League,2022-08-03 20:45:00,2022-08-03 22:30:00
Champions_League,2022-08-09 18:00:00,2022-08-09 19:45:00
Champions_League,2022-08-09 19:00:00,2022-08-09 20:45:00
Champions_League,2022-08-09 19:00:00,2022-08-09 20:45:00
Champions_League,2022-08-09 19:00:00,2022-08-09 20:45:00
Champions_League,2022-08-09 19:45:00,2022-08-09 21:30:00
Champions_League,2022-08-09 20:00:00,2022-08-09 21:45:00
Champions_League,2022-08-09 20:00:00,2022-08-09 21:45:00
Champions_League,2022-08-09 20:30:00,2022-08-09 22:15:00
Champions_League,2022-08-09 20:30:00,2022-08-09 22:15:00
Champions_League,2022-08-09 20:45:00,2022-08-09 22:30:00
Champions_League,2022-08-16 21:00:00,2022-08-16 22:45:00
Champions_League,2022-08-16 21:00:00,2022-08-16 22:45:00
Champions_League,2022-08-16 21:00:00,2022-08-16 22:45:00
Champions_League,2022-08-17 18:45:00,2022-08-17 20:30:00
Champions_League,2022-08-17 21:00:00,2022-08-17 22:45:00
Champions_League,2022-08-17 21:00:00,2022-08-17 22:45:00
Champions_League,2022-08-23 21:00:00,2022-08-23 22:45:00
Champions_League,2022-08-23 21:00:00,2022-08-23 22:45:00
Champions_League,2022-08-23 21:00:00,2022-08-23 22:45:00
Champions_League,2022-08-24 21:00:00,2022-08-24 22:45:00
Champions_League,2022-08-24 21:00:00,2022-08-24 22:45:00
Champions_League,2022-08-24 21:00:00,2022-08-24 22:45:00
Champions_League,2022-09-06 18:45:00,2022-09-06 20:30:00
Champions_League,2022-09-06 18:45:00,2022-09-06 20:30:00
Champions_League,2022-09-06 21:00:00,2022-09-06 22:45:00
Champions_League,2022-09-06 21:00:00,2022-09-06 22:45:00
Champions_League,2022-09-06 21:00:00,2022-09-06 22:45:00
Champions_League,2022-09-06 21:00:00,2022-09-06 22:45:00
Champions_League,2022-09-06 21:00:00,2022-09-06 22:45:00
Champions_League,2022-09-06 21:00:00,2022-09-06 22:45:00
Champions_League,2022-09-07 18:45:00,2022-09-07 20:30:00
Champions_League,2022-09-07 18:45:00,2022-09-07 20:30:00
Champions_League,2022-09-07 21:00:00,2022-09-07 22:45:00
Champions_League,2022-09-07 21:00:00,2022-09-07 22:45:00
Champions_League,2022-09-07 21:00:00,2022-09-07 22:45:00
Champions_League,2022-09-07 21:00:00,2022-09-07 22:45:00
Champions_League,2022-09-07 21:00:00,2022-09-07 22:45:00
Champions_League,2022-09-07 21:00:00,2022-09-07 22:45:00
Champions_League,2022-09-13 18:45:00,2022-09-13 20:30:00
Champions_League,2022-09-13 18:45:00,2022-09-13 20:30:00
Champions_League,2022-09-13 21:00:00,2022-09-13 22:45:00
Champions_League,2022-09-13 21:00:00,2022-09-13 22:45:00
Champions_League,2022-09-13 21:00:00,2022-09-13 22:45:00
Champions_League,2022-09-13 21:00:00,2022-09-13 22:45:00
Champions_League,2022-09-13 21:00:00,2022-09-13 22:45:00
Champions_League,2022-09-14 18:45:00,2022-09-14 20:30:00
Champions_League,2022-09-14 18:45:00,2022-09-14 20:30:00
Champions_League,2022-09-14 21:00:00,2022-09-14 22:45:00
Champions_League,2022-09-14 21:00:00,2022-09-14 22:45:00
Champions_League,2022-09-14 21:00:00,2022-09-14 22:45:00
Champions_League,2022-09-14 21:00:00,2022-09-14 22:45:00
Champions_League,2022-09-14 21:00:00,2022-09-14 22:45:00
Champions_League,2022-09-14 21:00:00,2022-09-14 22:45:00
Champions_League,2022-09-14 21:00:00,2022-09-14 22:45:00
Champions_League,2022-10-04 18:45:00,2022-10-04 20:30:00
Champions_League,2022-10-04 19:00:00,2022-10-04 20:45:00
Champions_League,2022-10-04 21:00:00,2022-10-04 22:45:00
Champions_League,2022-10-04 21:00:00,2022-10-04 22:45:00
Champions_League,2022-10-04 21:00:00,2022-10-04 22:45:00
Champions_League,2022-10-04 21:00:00,2022-10-04 22:45:00
Champions_League,2022-10-04 21:00:00,2022-10-04 22:45:00
Champions_League,2022-10-04 21:00:00,2022-10-04 22:45:00
Champions_League,2022-10-05 18:45:00,2022-10-05 20:30:00
Champions_League,2022-10-05 18:45:00,2022-10-05 20:30:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-05 21:00:00,2022-10-05 22:45:00
Champions_League,2022-10-11 18:45:00,2022-10-11 20:30:00
Champions_League,2022-10-11 18:45:00,2022-10-11 20:30:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-11 21:00:00,2022-10-11 22:45:00
Champions_League,2022-10-12 18:45:00,2022-10-12 20:30:00
Champions_League,2022-10-12 18:45:00,2022-10-12 20:30:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-12 21:00:00,2022-10-12 22:45:00
Champions_League,2022-10-25 18:45:00,2022-10-25 20:30:00
Champions_League,2022-10-25 18:45:00,2022-10-25 20:30:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-25 21:00:00,2022-10-25 22:45:00
Champions_League,2022-10-26 18:45:00,2022-10-26 20:30:00
Champions_League,2022-10-26 18:45:00,2022-10-26 20:30:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-10-26 21:00:00,2022-10-26 22:45:00
Champions_League,2022-11-01 18:45:00,2022-11-01 20:30:00
Champions_League,2022-11-01 18:45:00,2022-11-01 20:30:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-01 21:00:00,2022-11-01 22:45:00
Champions_League,2022-11-02 18:45:00,2022-11-02 20:30:00
Champions_League,2022-11-02 18:45:00,2022-11-02 20:30:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2022-11-02 21:00:00,2022-11-02 22:45:00
Champions_League,2023-02-14 21:00:00,2023-02-14 22:45:00
Champions_League,2023-02-14 21:00:00,2023-02-14 22:45:00
Champions_League,2023-02-15 21:00:00,2023-02-15 22:45:00
Champions_League,2023-02-15 21:00:00,2023-02-15 22:45:00
Champions_League,2023-02-21 21:00:00,2023-02-21 22:45:00
Champions_League,2023-02-21 21:00:00,2023-02-21 22:45:00
Champions_League,2023-02-22 21:00:00,2023-02-22 22:45:00
Champions_League,2023-02-22 21:00:00,2023-02-22 22:45:00
Champions_League,2023-03-07 21:00:00,2023-03-07 22:45:00
Champions_League,2023-03-07 21:10:00,2023-03-07 22:55:00
Champions_League,2023-03-08 21:00:00,2023-03-08 22:45:00
Champions_League,2023-03-08 21:10:00,2023-03-08 22:55:00
Champions_League,2023-03-14 21:00:00,2023-03-14 22:45:00
Champions_League,2023-03-14 21:00:00,2023-03-14 22:45:00
Champions_League,2023-03-15 21:00:00,2023-03-15 22:45:00
Champions_League,2023-03-15 21:00:00,2023-03-15 22:45:00
Champions_League,2023-04-11 21:00:00,2023-04-11 22:45:00
Champions_League,2023-04-11 21:00:00,2023-04-11 22:45:00
Champions_League,2023-04-12 21:00:00,2023-04-12 22:45:00
Champions_League,2023-04-12 21:00:00,2023-04-12 22:45:00
Champions_League,2023-04-18 21:00:00,2023-04-18 22:45:00
Champions_League,2023-04-18 21:00:00,2023-04-18 22:45:00
Champions_League,2023-04-19 21:00:00,2023-04-19 22:45:00
Champions_League,2023-04-19 21:00:00,2023-04-19 22:45:00
Champions_League,2023-05-09 21:00:00,2023-05-09 22:45:00
Champions_League,2023-05-10 21:00:00,2023-05-10 22:45:00
Champions_League,2023-05-16 21:00:00,2023-05-16 22:45:00
Champions_League,2023-05-17 21:00:00,2023-05-17 22:45:00
Champions_League,2023-06-10 16:00:00,2023-06-09 19:45:00
